Latitude,Longitude,Power
33.2088627985524,-97.1587475854899,-Inf
33.2087708617865,-97.1587475854899,-Inf
33.2086789250206,-97.1587475854899,-Inf
33.2085869882547,-97.1587475854899,-Inf
33.2084950514888,-97.1587475854899,-Inf
33.2084031147228,-97.1587475854899,-Inf
33.2083111779569,-97.1587475854899,-Inf
33.208219241191,-97.1587475854899,-Inf
33.2081273044251,-97.1587475854899,-Inf
33.2080353676592,-97.1587475854899,-Inf
33.2079434308933,-97.1587475854899,-Inf
33.2078514941273,-97.1587475854899,-Inf
33.2077595573614,-97.1587475854899,-Inf
33.2076676205955,-97.1587475854899,-Inf
33.2075756838296,-97.1587475854899,-Inf
33.2074837470637,-97.1587475854899,-Inf
33.2073918102978,-97.1587475854899,-Inf
33.2072998735318,-97.1587475854899,-Inf
33.2072079367659,-97.1587475854899,-Inf
33.207116,-97.1587475854899,-Inf
33.2070240632341,-97.1587475854899,-Inf
33.2069321264682,-97.1587475854899,-Inf
33.2068401897022,-97.1587475854899,-Inf
33.2067482529363,-97.1587475854899,-Inf
33.2066563161704,-97.1587475854899,-Inf
33.2065643794045,-97.1587475854899,-Inf
33.2064724426386,-97.1587475854899,-Inf
33.2063805058727,-97.1587475854899,-Inf
33.2062885691067,-97.1587475854899,-Inf
33.2061966323408,-97.1587475854899,-Inf
33.2061046955749,-97.1587475854899,-Inf
33.206012758809,-97.1587475854899,-Inf
33.2059208220431,-97.1587475854899,-Inf
33.2058288852771,-97.1587475854899,-Inf
33.2057369485112,-97.1587475854899,-Inf
33.2056450117453,-97.1587475854899,-Inf
33.2055530749794,-97.1587475854899,-Inf
33.2054611382135,-97.1587475854899,-Inf
33.2053692014476,-97.1587475854899,-Inf
33.2052772646816,-97.1587475854899,-Inf
33.2051853279157,-97.1587475854899,-Inf
33.2050933911498,-97.1587475854899,-Inf
33.2050014543839,-97.1587475854899,-Inf
33.204909517618,-97.1587475854899,-Inf
33.2048175808521,-97.1587475854899,-Inf
33.2047256440861,-97.1587475854899,-Inf
33.2046337073202,-97.1587475854899,-Inf
33.2045417705543,-97.1587475854899,-Inf
33.2044498337884,-97.1587475854899,-Inf
33.2043578970225,-97.1587475854899,-Inf
33.2042659602565,-97.1587475854899,-Inf
33.2041740234906,-97.1587475854899,-Inf
33.2040820867247,-97.1587475854899,-Inf
33.2039901499588,-97.1587475854899,-Inf
33.2103337868071,-97.158637704801,-Inf
33.2102418500412,-97.158637704801,-Inf
33.2101499132753,-97.158637704801,-Inf
33.2100579765094,-97.158637704801,-Inf
33.2099660397435,-97.158637704801,-Inf
33.2098741029775,-97.158637704801,-Inf
33.2097821662116,-97.158637704801,-Inf
33.2096902294457,-97.158637704801,-Inf
33.2095982926798,-97.158637704801,-Inf
33.2095063559139,-97.158637704801,-Inf
33.2094144191479,-97.158637704801,-Inf
33.209322482382,-97.158637704801,-Inf
33.2092305456161,-97.158637704801,-Inf
33.2091386088502,-97.158637704801,-Inf
33.2090466720843,-97.158637704801,-Inf
33.2089547353184,-97.158637704801,-Inf
33.2088627985524,-97.158637704801,-Inf
33.2087708617865,-97.158637704801,-Inf
33.2086789250206,-97.158637704801,-Inf
33.2085869882547,-97.158637704801,-Inf
33.2084950514888,-97.158637704801,-Inf
33.2084031147228,-97.158637704801,-Inf
33.2083111779569,-97.158637704801,-Inf
33.208219241191,-97.158637704801,-Inf
33.2081273044251,-97.158637704801,-Inf
33.2080353676592,-97.158637704801,-Inf
33.2079434308933,-97.158637704801,-Inf
33.2078514941273,-97.158637704801,-Inf
33.2077595573614,-97.158637704801,-Inf
33.2076676205955,-97.158637704801,-Inf
33.2075756838296,-97.158637704801,-Inf
33.2074837470637,-97.158637704801,-Inf
33.2073918102978,-97.158637704801,-Inf
33.2072998735318,-97.158637704801,-Inf
33.2072079367659,-97.158637704801,-Inf
33.207116,-97.158637704801,-Inf
33.2070240632341,-97.158637704801,-Inf
33.2069321264682,-97.158637704801,-Inf
33.2068401897022,-97.158637704801,-Inf
33.2067482529363,-97.158637704801,-Inf
33.2066563161704,-97.158637704801,-Inf
33.2065643794045,-97.158637704801,-Inf
33.2064724426386,-97.158637704801,-Inf
33.2063805058727,-97.158637704801,-Inf
33.2062885691067,-97.158637704801,-Inf
33.2061966323408,-97.158637704801,-Inf
33.2061046955749,-97.158637704801,-Inf
33.206012758809,-97.158637704801,-Inf
33.2059208220431,-97.158637704801,-Inf
33.2058288852771,-97.158637704801,-Inf
33.2057369485112,-97.158637704801,-Inf
33.2056450117453,-97.158637704801,-Inf
33.2055530749794,-97.158637704801,-Inf
33.2054611382135,-97.158637704801,-Inf
33.2053692014476,-97.158637704801,-Inf
33.2052772646816,-97.158637704801,-Inf
33.2051853279157,-97.158637704801,-Inf
33.2050933911498,-97.158637704801,-Inf
33.2050014543839,-97.158637704801,-Inf
33.204909517618,-97.158637704801,-Inf
33.2048175808521,-97.158637704801,-Inf
33.2047256440861,-97.158637704801,-Inf
33.2046337073202,-97.158637704801,-Inf
33.2045417705543,-97.158637704801,-Inf
33.2044498337884,-97.158637704801,-Inf
33.2043578970225,-97.158637704801,-Inf
33.2042659602565,-97.158637704801,-Inf
33.2041740234906,-97.158637704801,-Inf
33.2040820867247,-97.158637704801,-Inf
33.2039901499588,-97.158637704801,-Inf
33.2038982131929,-97.158637704801,-Inf
33.210425723573,-97.1585278241121,-Inf
33.2103337868071,-97.1585278241121,-Inf
33.2102418500412,-97.1585278241121,-Inf
33.2101499132753,-97.1585278241121,-Inf
33.2100579765094,-97.1585278241121,-Inf
33.2099660397435,-97.1585278241121,-Inf
33.2098741029775,-97.1585278241121,-Inf
33.2097821662116,-97.1585278241121,-Inf
33.2096902294457,-97.1585278241121,-Inf
33.2095982926798,-97.1585278241121,-Inf
33.2095063559139,-97.1585278241121,-Inf
33.2094144191479,-97.1585278241121,-Inf
33.209322482382,-97.1585278241121,-Inf
33.2092305456161,-97.1585278241121,-Inf
33.2091386088502,-97.1585278241121,-Inf
33.2090466720843,-97.1585278241121,-Inf
33.2089547353184,-97.1585278241121,-Inf
33.2088627985524,-97.1585278241121,-Inf
33.2087708617865,-97.1585278241121,-Inf
33.2086789250206,-97.1585278241121,-Inf
33.2085869882547,-97.1585278241121,-Inf
33.2084950514888,-97.1585278241121,-Inf
33.2084031147228,-97.1585278241121,-Inf
33.2083111779569,-97.1585278241121,-Inf
33.208219241191,-97.1585278241121,-Inf
33.2081273044251,-97.1585278241121,-Inf
33.2080353676592,-97.1585278241121,-Inf
33.2079434308933,-97.1585278241121,-Inf
33.2078514941273,-97.1585278241121,-Inf
33.2077595573614,-97.1585278241121,-Inf
33.2076676205955,-97.1585278241121,-Inf
33.2075756838296,-97.1585278241121,-Inf
33.2074837470637,-97.1585278241121,-Inf
33.2073918102978,-97.1585278241121,-Inf
33.2072998735318,-97.1585278241121,-Inf
33.2072079367659,-97.1585278241121,-Inf
33.207116,-97.1585278241121,-Inf
33.2070240632341,-97.1585278241121,-Inf
33.2069321264682,-97.1585278241121,-Inf
33.2068401897022,-97.1585278241121,-Inf
33.2067482529363,-97.1585278241121,-Inf
33.2066563161704,-97.1585278241121,-Inf
33.2065643794045,-97.1585278241121,-Inf
33.2064724426386,-97.1585278241121,-Inf
33.2063805058727,-97.1585278241121,-Inf
33.2062885691067,-97.1585278241121,-Inf
33.2061966323408,-97.1585278241121,-Inf
33.2061046955749,-97.1585278241121,-Inf
33.206012758809,-97.1585278241121,-Inf
33.2059208220431,-97.1585278241121,-Inf
33.2058288852771,-97.1585278241121,-Inf
33.2057369485112,-97.1585278241121,-Inf
33.2056450117453,-97.1585278241121,-Inf
33.2055530749794,-97.1585278241121,-Inf
33.2054611382135,-97.1585278241121,-Inf
33.2053692014476,-97.1585278241121,-Inf
33.2052772646816,-97.1585278241121,-Inf
33.2051853279157,-97.1585278241121,-Inf
33.2050933911498,-97.1585278241121,-Inf
33.2050014543839,-97.1585278241121,-Inf
33.204909517618,-97.1585278241121,-Inf
33.2048175808521,-97.1585278241121,-Inf
33.2047256440861,-97.1585278241121,-Inf
33.2046337073202,-97.1585278241121,-Inf
33.2045417705543,-97.1585278241121,-Inf
33.2044498337884,-97.1585278241121,-Inf
33.2043578970225,-97.1585278241121,-Inf
33.2042659602565,-97.1585278241121,-Inf
33.2041740234906,-97.1585278241121,-Inf
33.2040820867247,-97.1585278241121,-Inf
33.2039901499588,-97.1585278241121,-Inf
33.2038982131929,-97.1585278241121,-Inf
33.203806276427,-97.1585278241121,-Inf
33.210517660339,-97.1584179434231,-Inf
33.210425723573,-97.1584179434231,-Inf
33.2103337868071,-97.1584179434231,-Inf
33.2102418500412,-97.1584179434231,-Inf
33.2101499132753,-97.1584179434231,-Inf
33.2100579765094,-97.1584179434231,-Inf
33.2099660397435,-97.1584179434231,-Inf
33.2098741029775,-97.1584179434231,-Inf
33.2097821662116,-97.1584179434231,-Inf
33.2096902294457,-97.1584179434231,-Inf
33.2095982926798,-97.1584179434231,-Inf
33.2095063559139,-97.1584179434231,-Inf
33.2094144191479,-97.1584179434231,-Inf
33.209322482382,-97.1584179434231,-Inf
33.2092305456161,-97.1584179434231,-Inf
33.2091386088502,-97.1584179434231,-Inf
33.2090466720843,-97.1584179434231,-Inf
33.2089547353184,-97.1584179434231,-Inf
33.2088627985524,-97.1584179434231,-Inf
33.2087708617865,-97.1584179434231,-Inf
33.2086789250206,-97.1584179434231,-Inf
33.2085869882547,-97.1584179434231,-Inf
33.2084950514888,-97.1584179434231,-Inf
33.2084031147228,-97.1584179434231,-Inf
33.2083111779569,-97.1584179434231,-Inf
33.208219241191,-97.1584179434231,-Inf
33.2081273044251,-97.1584179434231,-Inf
33.2080353676592,-97.1584179434231,-Inf
33.2079434308933,-97.1584179434231,-Inf
33.2078514941273,-97.1584179434231,-Inf
33.2077595573614,-97.1584179434231,-Inf
33.2076676205955,-97.1584179434231,-Inf
33.2075756838296,-97.1584179434231,-Inf
33.2074837470637,-97.1584179434231,-Inf
33.2073918102978,-97.1584179434231,-Inf
33.2072998735318,-97.1584179434231,-Inf
33.2072079367659,-97.1584179434231,-Inf
33.207116,-97.1584179434231,-Inf
33.2070240632341,-97.1584179434231,-Inf
33.2069321264682,-97.1584179434231,-Inf
33.2068401897022,-97.1584179434231,-Inf
33.2067482529363,-97.1584179434231,-Inf
33.2066563161704,-97.1584179434231,-Inf
33.2065643794045,-97.1584179434231,-Inf
33.2064724426386,-97.1584179434231,-Inf
33.2063805058727,-97.1584179434231,-Inf
33.2062885691067,-97.1584179434231,-Inf
33.2061966323408,-97.1584179434231,-Inf
33.2061046955749,-97.1584179434231,-Inf
33.206012758809,-97.1584179434231,-Inf
33.2059208220431,-97.1584179434231,-Inf
33.2058288852771,-97.1584179434231,-Inf
33.2057369485112,-97.1584179434231,-Inf
33.2056450117453,-97.1584179434231,-Inf
33.2055530749794,-97.1584179434231,-Inf
33.2054611382135,-97.1584179434231,-Inf
33.2053692014476,-97.1584179434231,-Inf
33.2052772646816,-97.1584179434231,-Inf
33.2051853279157,-97.1584179434231,-Inf
33.2050933911498,-97.1584179434231,-Inf
33.2050014543839,-97.1584179434231,-Inf
33.204909517618,-97.1584179434231,-Inf
33.2048175808521,-97.1584179434231,-Inf
33.2047256440861,-97.1584179434231,-Inf
33.2046337073202,-97.1584179434231,-Inf
33.2045417705543,-97.1584179434231,-Inf
33.2044498337884,-97.1584179434231,-Inf
33.2043578970225,-97.1584179434231,-Inf
33.2042659602565,-97.1584179434231,-Inf
33.2041740234906,-97.1584179434231,-Inf
33.2040820867247,-97.1584179434231,-Inf
33.2039901499588,-97.1584179434231,-Inf
33.2038982131929,-97.1584179434231,-Inf
33.203806276427,-97.1584179434231,-Inf
33.203714339661,-97.1584179434231,-Inf
33.2106095971049,-97.1583080627342,-Inf
33.210517660339,-97.1583080627342,-Inf
33.210425723573,-97.1583080627342,-Inf
33.2103337868071,-97.1583080627342,-Inf
33.2102418500412,-97.1583080627342,-Inf
33.2101499132753,-97.1583080627342,-Inf
33.2100579765094,-97.1583080627342,-Inf
33.2099660397435,-97.1583080627342,-Inf
33.2098741029775,-97.1583080627342,-Inf
33.2097821662116,-97.1583080627342,-Inf
33.2096902294457,-97.1583080627342,-Inf
33.2095982926798,-97.1583080627342,-Inf
33.2095063559139,-97.1583080627342,-Inf
33.2094144191479,-97.1583080627342,-Inf
33.209322482382,-97.1583080627342,-Inf
33.2092305456161,-97.1583080627342,-Inf
33.2091386088502,-97.1583080627342,-Inf
33.2090466720843,-97.1583080627342,-Inf
33.2089547353184,-97.1583080627342,-Inf
33.2088627985524,-97.1583080627342,-Inf
33.2087708617865,-97.1583080627342,-Inf
33.2086789250206,-97.1583080627342,-Inf
33.2085869882547,-97.1583080627342,-Inf
33.2084950514888,-97.1583080627342,-Inf
33.2084031147228,-97.1583080627342,-Inf
33.2083111779569,-97.1583080627342,-Inf
33.208219241191,-97.1583080627342,-Inf
33.2081273044251,-97.1583080627342,-Inf
33.2080353676592,-97.1583080627342,-Inf
33.2079434308933,-97.1583080627342,-Inf
33.2078514941273,-97.1583080627342,-Inf
33.2077595573614,-97.1583080627342,-Inf
33.2076676205955,-97.1583080627342,-Inf
33.2075756838296,-97.1583080627342,-Inf
33.2074837470637,-97.1583080627342,-Inf
33.2073918102978,-97.1583080627342,-Inf
33.2072998735318,-97.1583080627342,-Inf
33.2072079367659,-97.1583080627342,-Inf
33.207116,-97.1583080627342,-Inf
33.2070240632341,-97.1583080627342,-Inf
33.2069321264682,-97.1583080627342,-Inf
33.2068401897022,-97.1583080627342,-Inf
33.2067482529363,-97.1583080627342,-Inf
33.2066563161704,-97.1583080627342,-Inf
33.2065643794045,-97.1583080627342,-Inf
33.2064724426386,-97.1583080627342,-Inf
33.2063805058727,-97.1583080627342,-Inf
33.2062885691067,-97.1583080627342,-Inf
33.2061966323408,-97.1583080627342,-Inf
33.2061046955749,-97.1583080627342,-Inf
33.206012758809,-97.1583080627342,-Inf
33.2059208220431,-97.1583080627342,-Inf
33.2058288852771,-97.1583080627342,-Inf
33.2057369485112,-97.1583080627342,-Inf
33.2056450117453,-97.1583080627342,-Inf
33.2055530749794,-97.1583080627342,-Inf
33.2054611382135,-97.1583080627342,-Inf
33.2053692014476,-97.1583080627342,-Inf
33.2052772646816,-97.1583080627342,-Inf
33.2051853279157,-97.1583080627342,-Inf
33.2050933911498,-97.1583080627342,-Inf
33.2050014543839,-97.1583080627342,-Inf
33.204909517618,-97.1583080627342,-Inf
33.2048175808521,-97.1583080627342,-Inf
33.2047256440861,-97.1583080627342,-Inf
33.2046337073202,-97.1583080627342,-Inf
33.2045417705543,-97.1583080627342,-Inf
33.2044498337884,-97.1583080627342,-Inf
33.2043578970225,-97.1583080627342,-Inf
33.2042659602565,-97.1583080627342,-Inf
33.2041740234906,-97.1583080627342,-Inf
33.2040820867247,-97.1583080627342,-Inf
33.2039901499588,-97.1583080627342,-Inf
33.2038982131929,-97.1583080627342,-Inf
33.203806276427,-97.1583080627342,-Inf
33.203714339661,-97.1583080627342,-Inf
33.2036224028951,-97.1583080627342,-Inf
33.2107015338708,-97.1581981820453,-Inf
33.2106095971049,-97.1581981820453,-Inf
33.210517660339,-97.1581981820453,-Inf
33.210425723573,-97.1581981820453,-Inf
33.2103337868071,-97.1581981820453,-Inf
33.2102418500412,-97.1581981820453,-Inf
33.2101499132753,-97.1581981820453,-Inf
33.2100579765094,-97.1581981820453,-Inf
33.2099660397435,-97.1581981820453,-Inf
33.2098741029775,-97.1581981820453,-Inf
33.2097821662116,-97.1581981820453,-Inf
33.2096902294457,-97.1581981820453,-Inf
33.2095982926798,-97.1581981820453,-Inf
33.2095063559139,-97.1581981820453,-Inf
33.2094144191479,-97.1581981820453,-Inf
33.209322482382,-97.1581981820453,-Inf
33.2092305456161,-97.1581981820453,-Inf
33.2091386088502,-97.1581981820453,-Inf
33.2090466720843,-97.1581981820453,-Inf
33.2089547353184,-97.1581981820453,-Inf
33.2088627985524,-97.1581981820453,-Inf
33.2087708617865,-97.1581981820453,-Inf
33.2086789250206,-97.1581981820453,-Inf
33.2085869882547,-97.1581981820453,-Inf
33.2084950514888,-97.1581981820453,-Inf
33.2084031147228,-97.1581981820453,-Inf
33.2083111779569,-97.1581981820453,-Inf
33.208219241191,-97.1581981820453,-Inf
33.2081273044251,-97.1581981820453,-Inf
33.2080353676592,-97.1581981820453,-Inf
33.2079434308933,-97.1581981820453,-Inf
33.2078514941273,-97.1581981820453,-Inf
33.2077595573614,-97.1581981820453,-Inf
33.2076676205955,-97.1581981820453,-Inf
33.2075756838296,-97.1581981820453,-Inf
33.2074837470637,-97.1581981820453,-Inf
33.2073918102978,-97.1581981820453,-Inf
33.2072998735318,-97.1581981820453,-Inf
33.2072079367659,-97.1581981820453,-Inf
33.207116,-97.1581981820453,-Inf
33.2070240632341,-97.1581981820453,-Inf
33.2069321264682,-97.1581981820453,-Inf
33.2068401897022,-97.1581981820453,-Inf
33.2067482529363,-97.1581981820453,-Inf
33.2066563161704,-97.1581981820453,-Inf
33.2065643794045,-97.1581981820453,-Inf
33.2064724426386,-97.1581981820453,-Inf
33.2063805058727,-97.1581981820453,-Inf
33.2062885691067,-97.1581981820453,-Inf
33.2061966323408,-97.1581981820453,-Inf
33.2061046955749,-97.1581981820453,-Inf
33.206012758809,-97.1581981820453,-Inf
33.2059208220431,-97.1581981820453,-Inf
33.2058288852771,-97.1581981820453,-Inf
33.2057369485112,-97.1581981820453,-Inf
33.2056450117453,-97.1581981820453,-Inf
33.2055530749794,-97.1581981820453,-Inf
33.2054611382135,-97.1581981820453,-Inf
33.2053692014476,-97.1581981820453,-Inf
33.2052772646816,-97.1581981820453,-Inf
33.2051853279157,-97.1581981820453,-Inf
33.2050933911498,-97.1581981820453,-Inf
33.2050014543839,-97.1581981820453,-Inf
33.204909517618,-97.1581981820453,-Inf
33.2048175808521,-97.1581981820453,-Inf
33.2047256440861,-97.1581981820453,-Inf
33.2046337073202,-97.1581981820453,-Inf
33.2045417705543,-97.1581981820453,-Inf
33.2044498337884,-97.1581981820453,-Inf
33.2043578970225,-97.1581981820453,-Inf
33.2042659602565,-97.1581981820453,-Inf
33.2041740234906,-97.1581981820453,-Inf
33.2040820867247,-97.1581981820453,-Inf
33.2039901499588,-97.1581981820453,-Inf
33.2038982131929,-97.1581981820453,-Inf
33.203806276427,-97.1581981820453,-Inf
33.203714339661,-97.1581981820453,-Inf
33.2036224028951,-97.1581981820453,-Inf
33.2035304661292,-97.1581981820453,-Inf
33.2107934706367,-97.1580883013564,-Inf
33.2107015338708,-97.1580883013564,-Inf
33.2106095971049,-97.1580883013564,-Inf
33.210517660339,-97.1580883013564,-Inf
33.210425723573,-97.1580883013564,-Inf
33.2103337868071,-97.1580883013564,-Inf
33.2102418500412,-97.1580883013564,-Inf
33.2101499132753,-97.1580883013564,-Inf
33.2100579765094,-97.1580883013564,-Inf
33.2099660397435,-97.1580883013564,-Inf
33.2098741029775,-97.1580883013564,-Inf
33.2097821662116,-97.1580883013564,-Inf
33.2096902294457,-97.1580883013564,-Inf
33.2095982926798,-97.1580883013564,-Inf
33.2095063559139,-97.1580883013564,-Inf
33.2094144191479,-97.1580883013564,-Inf
33.209322482382,-97.1580883013564,-Inf
33.2092305456161,-97.1580883013564,-Inf
33.2091386088502,-97.1580883013564,-Inf
33.2090466720843,-97.1580883013564,-Inf
33.2089547353184,-97.1580883013564,-Inf
33.2088627985524,-97.1580883013564,-Inf
33.2087708617865,-97.1580883013564,-Inf
33.2086789250206,-97.1580883013564,-Inf
33.2085869882547,-97.1580883013564,-Inf
33.2084950514888,-97.1580883013564,-Inf
33.2084031147228,-97.1580883013564,-Inf
33.2083111779569,-97.1580883013564,-Inf
33.208219241191,-97.1580883013564,-Inf
33.2081273044251,-97.1580883013564,-Inf
33.2080353676592,-97.1580883013564,-Inf
33.2079434308933,-97.1580883013564,-Inf
33.2078514941273,-97.1580883013564,-Inf
33.2077595573614,-97.1580883013564,-Inf
33.2076676205955,-97.1580883013564,-Inf
33.2075756838296,-97.1580883013564,-Inf
33.2074837470637,-97.1580883013564,-Inf
33.2073918102978,-97.1580883013564,-Inf
33.2072998735318,-97.1580883013564,-Inf
33.2072079367659,-97.1580883013564,-Inf
33.207116,-97.1580883013564,-Inf
33.2070240632341,-97.1580883013564,-Inf
33.2069321264682,-97.1580883013564,-Inf
33.2068401897022,-97.1580883013564,-Inf
33.2067482529363,-97.1580883013564,-Inf
33.2066563161704,-97.1580883013564,-Inf
33.2065643794045,-97.1580883013564,-Inf
33.2064724426386,-97.1580883013564,-Inf
33.2063805058727,-97.1580883013564,-Inf
33.2062885691067,-97.1580883013564,-Inf
33.2061966323408,-97.1580883013564,-40.5181130406352
33.2061046955749,-97.1580883013564,-Inf
33.206012758809,-97.1580883013564,-Inf
33.2059208220431,-97.1580883013564,-Inf
33.2058288852771,-97.1580883013564,-Inf
33.2057369485112,-97.1580883013564,-Inf
33.2056450117453,-97.1580883013564,-Inf
33.2055530749794,-97.1580883013564,-Inf
33.2054611382135,-97.1580883013564,-Inf
33.2053692014476,-97.1580883013564,-Inf
33.2052772646816,-97.1580883013564,-Inf
33.2051853279157,-97.1580883013564,-Inf
33.2050933911498,-97.1580883013564,-Inf
